package_id,user_id,start_date,end_date
109,23853,2024-11-28,2024-12-28
105,23855,2024-11-28,2024-12-28
105,23859,2024-11-28,2024-12-28
69,23221,2024-11-28,2025-05-28
69,23481,2024-11-28,2025-11-28
106,23861,2024-11-28,2024-12-28
41,23866,2024-11-29,2024-12-29
29,23261,2024-11-29,2025-05-29
69,23233,2024-11-29,2025-11-29
81,109,2024-11-29,2025-05-29
28,23273,2024-11-29,2025-05-29
24,23148,2024-11-29,2025-11-29
28,23137,2024-11-29,2025-05-29
105,23870,2024-11-29,2024-12-29
72,23871,2024-11-29,2024-12-29
72,23868,2024-11-29,2025-01-13
105,23873,2024-11-29,2024-12-29
72,23960,2024-12-02,2025-01-13
41,23876,2024-11-29,2024-12-29
109,23877,2024-11-29,2024-12-29
105,23878,2024-11-29,2024-12-29
72,23973,2024-12-03,2025-01-13
105,23880,2024-11-29,2024-12-29
72,23881,2024-11-29,2024-12-29
105,23882,2024-11-29,2024-12-29
71,23938,2025-01-13,2025-07-13
105,23884,2024-11-29,2024-12-29
105,23885,2024-11-29,2024-12-29
72,23886,2024-11-29,2024-12-29
69,24143,2025-01-13,2025-07-13
72,24759,2025-01-13,2025-02-12
81,8760,2024-11-29,2025-05-29
72,23890,2024-11-29,2024-12-29
72,23891,2024-11-29,2024-12-29
106,24760,2025-01-13,2025-02-12
41,23893,2024-11-29,2024-12-29
72,23894,2024-11-29,2024-12-29
106,23895,2024-11-29,2024-12-29
105,23896,2024-11-29,2024-12-29
72,24761,2025-01-13,2025-02-12
69,23777,2025-01-13,2025-07-13
69,23756,2025-01-13,2026-01-13
109,23901,2024-11-30,2024-12-30
106,23902,2024-11-30,2024-12-30
69,23245,2024-11-30,2025-11-30
24,18127,2024-11-30,2025-05-30
108,24764,2025-01-13,2025-02-12
72,23905,2024-11-30,2024-12-30
72,23906,2024-11-30,2024-12-30
106,23907,2024-11-30,2024-12-30
32,22618,2024-11-30,2025-05-30
100,24750,2025-01-13,2025-07-13
109,23911,2024-11-30,2024-12-30
72,24766,2025-01-13,2025-02-12
72,23914,2024-11-30,2024-12-30
24,22911,2024-11-30,2025-05-30
100,16531,2025-01-13,2026-01-13
41,23916,2024-11-30,2024-12-30
105,23917,2024-11-30,2024-12-30
72,23918,2024-11-30,2024-12-30
72,23919,2024-11-30,2024-12-30
105,23920,2024-11-30,2024-12-30
72,24767,2025-01-13,2025-02-12
71,19190,2024-11-30,2025-05-30
107,24768,2025-01-13,2025-02-12
69,23301,2024-11-30,2025-05-30
72,23923,2024-11-30,2024-12-30
106,23924,2024-12-01,2024-12-31
72,23925,2024-12-01,2024-12-31
69,23264,2024-12-01,2025-12-01
72,24769,2025-01-13,2025-02-12
71,23224,2024-12-01,2025-06-01
72,23928,2024-12-01,2024-12-31
105,23929,2024-12-01,2024-12-31
105,23930,2024-12-01,2024-12-31
71,23319,2024-12-01,2025-06-01
105,24770,2025-01-13,2025-02-12
72,23932,2024-12-01,2024-12-31
71,23335,2024-12-01,2025-06-01
69,23289,2024-12-01,2025-06-01
72,23933,2024-12-01,2024-12-31
106,23934,2024-12-01,2024-12-31
105,23935,2024-12-01,2024-12-31
71,23195,2024-12-01,2025-06-01
105,23936,2024-12-01,2024-12-31
72,23937,2024-12-02,2025-01-01
105,23938,2024-12-02,2025-01-01
72,23939,2024-12-02,2025-01-01
105,23940,2024-12-02,2025-01-01
41,23942,2024-12-02,2025-01-01
105,24772,2025-01-13,2025-02-12
71,22322,2024-12-02,2025-12-02
105,23944,2024-12-02,2025-01-01
105,23945,2024-12-02,2025-01-01
41,23946,2024-12-02,2025-01-01
105,23947,2024-12-02,2025-01-01
71,19234,2024-12-02,2025-06-02
105,23949,2024-12-02,2025-01-01
109,23950,2024-12-02,2025-01-01
71,23234,2024-12-02,2025-06-02
109,23951,2024-12-02,2025-01-01
72,23952,2024-12-02,2025-01-01
72,23953,2024-12-02,2025-01-01
72,23954,2024-12-02,2025-01-01
29,20741,2024-12-02,2025-12-02
107,24773,2025-01-13,2025-02-12
24,23297,2024-12-02,2025-06-02
41,23956,2024-12-02,2025-01-01
71,7495,2024-12-02,2025-06-02
72,23957,2024-12-02,2025-01-01
72,24774,2025-01-13,2025-02-12
106,23959,2024-12-02,2025-01-01
72,23961,2024-12-02,2025-01-01
24,23280,2024-12-02,2025-06-02
72,23963,2024-12-03,2025-01-02
69,23381,2024-12-03,2025-06-03
109,23964,2024-12-03,2025-01-02
105,23965,2024-12-03,2025-01-02
71,23149,2024-12-03,2025-06-03
69,19451,2024-12-03,2025-12-03
71,24322,2025-01-13,2026-01-13
51,23332,2024-12-03,2025-06-03
69,23248,2024-12-03,2025-06-03
51,23334,2024-12-03,2025-12-03
107,23967,2024-12-03,2025-01-02
24,23347,2024-12-03,2025-12-03
72,23969,2024-12-03,2025-01-02
72,23970,2024-12-03,2025-01-02
109,23971,2024-12-03,2025-01-02
105,23974,2024-12-03,2025-01-02
106,23975,2024-12-03,2025-01-02
107,23977,2024-12-03,2025-01-02
24,24238,2025-01-13,2025-07-13
105,23979,2024-12-03,2025-01-02
72,24776,2025-01-13,2025-02-12
69,23366,2024-12-03,2025-12-03
69,17906,2025-01-13,2025-07-13
105,23982,2024-12-03,2025-01-02
106,23983,2024-12-03,2025-01-02
107,23984,2024-12-03,2025-01-02
24,23675,2024-12-03,2025-12-03
72,23985,2024-12-03,2025-01-02
72,23986,2024-12-03,2025-01-02
72,24777,2025-01-14,2025-02-13
69,24035,2025-01-14,2026-01-14
29,9405,2025-01-14,2026-01-14
69,23795,2025-01-14,2025-07-14
100,23803,2024-12-12,2024-12-18
71,24259,2025-01-14,2026-01-14
72,24779,2025-01-14,2025-02-13
32,24726,2025-01-14,2025-07-14
105,24780,2025-01-14,2025-02-13
41,24781,2025-01-14,2025-02-13
69,23708,2025-01-14,2025-07-14
108,24782,2025-01-14,2025-02-13
106,24783,2025-01-14,2025-02-13
69,24194,2025-01-14,2026-01-14
72,24784,2025-01-14,2025-02-13
108,24785,2025-01-14,2025-02-13
72,23987,2024-12-03,2025-01-02
67,23073,2024-12-04,2025-06-04
69,22226,2024-12-04,2025-06-04
24,23371,2024-12-04,2025-06-04
51,23556,2024-12-04,2025-12-04
71,23201,2024-12-04,2025-06-04
72,23993,2024-12-04,2025-01-03
105,23994,2024-12-04,2025-01-03
72,23995,2024-12-04,2025-01-03
71,23350,2024-12-04,2025-12-04
41,23996,2024-12-04,2025-01-03
106,23997,2024-12-04,2025-01-03
106,23998,2024-12-04,2025-01-03
24,20822,2024-12-04,2025-12-04
69,22971,2024-12-04,2025-06-04
105,23999,2024-12-04,2025-01-03
41,24000,2024-12-04,2025-01-03
107,24001,2024-12-04,2025-01-03
72,24002,2024-12-04,2025-01-03
72,24004,2024-12-04,2025-01-03
105,24005,2024-12-04,2025-01-03
72,24006,2024-12-04,2025-01-03
71,23346,2024-12-04,2025-12-04
105,24007,2024-12-04,2025-01-03
72,24008,2024-12-04,2025-01-03
105,24009,2024-12-04,2025-01-03
72,24010,2024-12-04,2025-01-03
72,24011,2024-12-04,2025-01-03
106,24013,2024-12-04,2025-01-03
29,23292,2024-12-04,2025-06-04
72,24015,2024-12-05,2025-01-04
72,24018,2024-12-05,2025-01-04
72,24023,2024-12-05,2025-01-04
105,24025,2024-12-05,2025-01-04
72,24027,2024-12-05,2025-01-04
71,4057,2024-12-05,2025-12-05
72,24028,2024-12-05,2025-01-04
105,24029,2024-12-05,2025-01-04
71,19166,2024-12-05,2025-06-05
72,24030,2024-12-05,2025-01-04
106,24031,2024-12-05,2025-01-04
105,24032,2024-12-05,2025-01-04
71,19381,2024-12-05,2025-06-05
72,24035,2024-12-05,2025-01-04
24,23385,2024-12-05,2025-06-05
105,24038,2024-12-05,2025-01-04
72,24040,2024-12-05,2025-01-04
71,13495,2024-12-05,2025-06-05
72,24044,2024-12-06,2025-01-05
41,24046,2024-12-06,2025-01-05
72,24047,2024-12-06,2025-01-05
71,23807,2024-12-06,2025-06-06
24,23268,2024-12-06,2025-06-06
71,11402,2024-12-06,2025-06-06
105,24050,2024-12-06,2025-01-05
107,24051,2024-12-06,2025-01-05
105,24052,2024-12-06,2025-01-05
106,24054,2024-12-06,2025-01-05
41,24056,2024-12-06,2025-01-05
72,24057,2024-12-06,2025-01-05
32,21781,2024-12-06,2025-06-06
109,24059,2024-12-06,2025-01-05
72,24061,2024-12-06,2025-01-05
72,24064,2024-12-06,2025-01-05
72,23991,2024-12-04,2025-01-13
24,23257,2024-12-06,2025-06-06
106,24066,2024-12-07,2025-01-06
72,24067,2024-12-07,2025-01-06
72,24068,2024-12-07,2025-01-06
106,24069,2024-12-07,2025-01-06
71,12889,2024-12-07,2025-12-07
81,23333,2024-12-07,2025-12-07
105,24070,2024-12-07,2025-01-06
109,24071,2024-12-07,2025-01-06
41,24072,2024-12-07,2025-01-06
72,24073,2024-12-07,2025-01-06
72,24075,2024-12-07,2025-01-06
72,24077,2024-12-07,2025-01-06
105,24078,2024-12-07,2025-01-06
109,24079,2024-12-07,2025-01-06
109,24762,2025-01-13,2025-02-12
36,23426,2024-12-07,2025-12-07
105,24081,2024-12-07,2025-01-06
105,24082,2024-12-07,2025-01-06
72,24083,2024-12-07,2025-01-06
105,24084,2024-12-07,2025-01-06
105,24086,2024-12-07,2025-01-06
72,24087,2024-12-07,2025-01-06
72,24088,2024-12-08,2025-01-07
106,24089,2024-12-08,2025-01-07
81,22792,2024-12-08,2025-06-08
107,24090,2024-12-08,2025-01-07
71,13852,2025-01-14,2025-07-14
81,24124,2025-01-14,2025-07-14
105,24094,2024-12-08,2025-01-07
71,22930,2024-12-08,2025-12-08
109,24095,2024-12-08,2025-01-07
81,11740,2024-12-08,2025-06-08
72,24096,2024-12-08,2025-01-07
100,23934,2025-01-14,2026-01-14
72,24101,2024-12-08,2025-01-07
72,24102,2024-12-09,2025-01-08
72,24103,2024-12-09,2025-01-08
106,24104,2024-12-09,2025-01-08
71,18280,2024-12-09,2025-06-09
106,24105,2024-12-09,2025-01-08
106,24106,2024-12-09,2025-01-08
105,24107,2024-12-09,2025-01-08
72,24108,2024-12-09,2025-01-08
72,25080,2025-01-28,2025-02-27
72,24110,2024-12-09,2025-01-08
105,24111,2024-12-09,2025-01-08
41,24112,2024-12-09,2025-01-08
105,24113,2024-12-09,2025-01-08
72,25089,2025-01-29,2025-02-28
72,25099,2025-01-29,2025-02-28
106,24117,2024-12-09,2025-01-08
72,25315,2025-02-05,2025-03-07
105,24119,2024-12-10,2025-01-09
32,23531,2024-12-10,2025-06-10
72,24120,2024-12-10,2025-01-09
41,24121,2024-12-10,2025-01-09
106,24122,2024-12-10,2025-01-09
105,24124,2024-12-10,2025-01-09
105,24125,2024-12-10,2025-01-09
71,23586,2024-12-10,2025-06-10
107,24126,2024-12-10,2025-01-09
81,13618,2024-12-10,2025-06-10
105,24127,2024-12-10,2025-01-09
72,24128,2024-12-10,2025-01-09
72,24129,2024-12-10,2025-01-09
71,23773,2024-12-10,2025-06-10
105,24130,2024-12-10,2025-01-09
72,24132,2024-12-10,2025-01-09
72,24133,2024-12-10,2025-01-09
72,24134,2024-12-10,2025-01-09
72,24135,2024-12-10,2025-01-09
71,4224,2024-12-10,2025-12-10
72,24136,2024-12-10,2025-01-09
105,24137,2024-12-10,2025-01-09
105,24138,2024-12-10,2025-01-09
105,25317,2025-02-05,2025-03-07
108,25321,2025-02-06,2025-03-08
100,24966,2025-02-06,2026-02-06
108,25399,2025-02-09,2025-03-11
108,25401,2025-02-09,2025-03-11
71,22699,2025-02-09,2025-08-09
71,24725,2025-02-10,2025-08-10
41,25402,2025-02-10,2025-03-12
24,24647,2025-02-10,2026-02-10
72,25403,2025-02-10,2025-03-12
108,25404,2025-02-10,2025-03-12
72,25405,2025-02-10,2025-03-12
69,24714,2025-02-10,2025-08-10
69,23740,2025-02-10,2026-02-10
46,10180,2025-02-10,2025-12-31
46,4512,2025-02-10,2025-12-31
46,3251,2025-02-10,2025-12-31
46,9205,2025-02-10,2025-12-31
46,3242,2025-02-10,2025-12-31
46,9627,2025-02-10,2025-12-31
105,24139,2024-12-10,2025-01-09
72,24140,2024-12-10,2025-01-09
105,24141,2024-12-10,2025-01-09
72,24142,2024-12-10,2025-01-09
72,24143,2024-12-10,2025-01-09
105,24145,2024-12-11,2025-01-10
72,24146,2024-12-11,2025-01-10
107,24147,2024-12-11,2025-01-10
72,24148,2024-12-11,2025-01-10
72,24149,2024-12-11,2025-01-10
71,20946,2024-12-11,2025-06-11
106,24150,2024-12-11,2025-01-10
72,24151,2024-12-11,2025-01-10
72,24152,2024-12-11,2025-01-10
72,24153,2024-12-11,2025-01-10
72,24154,2024-12-11,2025-01-10
105,24155,2024-12-11,2025-01-10
71,23936,2024-12-11,2025-06-11
105,24156,2024-12-11,2025-01-10
29,23262,2024-12-11,2025-12-11
71,23412,2024-12-11,2025-06-11
72,24159,2024-12-11,2025-01-10
72,24161,2024-12-11,2025-01-10
105,24162,2024-12-11,2025-01-10
105,24163,2024-12-12,2025-01-11
105,24164,2024-12-12,2025-01-11
108,18141,2024-12-12,2024-12-18
108,18143,2024-12-12,2024-12-18
108,18127,2024-12-12,2024-12-18
108,18137,2024-12-12,2024-12-18
108,18162,2024-12-12,2024-12-18
108,18159,2024-12-12,2024-12-18
108,18381,2024-12-12,2024-12-18
108,18382,2024-12-12,2024-12-18
108,18387,2024-12-12,2024-12-18
108,18420,2024-12-12,2024-12-18
108,18582,2024-12-12,2024-12-18
108,18956,2024-12-12,2024-12-18
108,18952,2024-12-12,2024-12-18
108,18962,2024-12-12,2024-12-18
108,18961,2024-12-12,2024-12-18
108,19095,2024-12-12,2024-12-18
108,19515,2024-12-12,2024-12-18
108,19531,2024-12-12,2024-12-18
108,19528,2024-12-12,2024-12-18
108,19523,2024-12-12,2024-12-18
108,19893,2024-12-12,2024-12-18
108,19941,2024-12-12,2024-12-18
108,19716,2024-12-12,2024-12-18
108,20042,2024-12-12,2024-12-18
108,20043,2024-12-12,2024-12-18
108,20032,2024-12-12,2024-12-18
108,20041,2024-12-12,2024-12-18
108,20267,2024-12-12,2024-12-18
108,20269,2024-12-12,2024-12-18
108,20289,2024-12-12,2024-12-18
108,20292,2024-12-12,2024-12-18
108,20293,2024-12-12,2024-12-18
108,20296,2024-12-12,2024-12-18
108,20297,2024-12-12,2024-12-18
108,20294,2024-12-12,2024-12-18
108,20323,2024-12-12,2024-12-18
108,20326,2024-12-12,2024-12-18
108,20327,2024-12-12,2024-12-18
108,20306,2024-12-12,2024-12-18
108,20320,2024-12-12,2024-12-18
108,20341,2024-12-12,2024-12-18
108,20378,2024-12-12,2024-12-18
108,20381,2024-12-12,2024-12-18
108,20375,2024-12-12,2024-12-18
108,20371,2024-12-12,2024-12-18
108,20440,2024-12-12,2024-12-18
108,20458,2024-12-12,2024-12-18
108,20474,2024-12-12,2024-12-18
108,20480,2024-12-12,2024-12-18
108,20481,2024-12-12,2024-12-18
108,20495,2024-12-12,2024-12-18
108,20498,2024-12-12,2024-12-18
package_id,user_id,start_date,end_date
108,20494,2024-12-12,2024-12-18
108,20497,2024-12-12,2024-12-18
108,20507,2024-12-12,2024-12-18
108,20514,2024-12-12,2024-12-18
108,20515,2024-12-12,2024-12-18
108,20518,2024-12-12,2024-12-18
108,20532,2024-12-12,2024-12-18
108,20533,2024-12-12,2024-12-18
108,20527,2024-12-12,2024-12-18
108,20496,2024-12-12,2024-12-18
108,20529,2024-12-12,2024-12-18
108,20644,2024-12-12,2024-12-18
108,20648,2024-12-12,2024-12-18
108,20656,2024-12-12,2024-12-18
108,20662,2024-12-12,2024-12-18
108,20654,2024-12-12,2024-12-18
108,20669,2024-12-12,2024-12-18
108,20679,2024-12-12,2024-12-18
108,20689,2024-12-12,2024-12-18
108,20693,2024-12-12,2024-12-18
108,20696,2024-12-12,2024-12-18
108,20698,2024-12-12,2024-12-18
108,20701,2024-12-12,2024-12-18
108,20703,2024-12-12,2024-12-18
108,20705,2024-12-12,2024-12-18
108,20708,2024-12-12,2024-12-18
108,20709,2024-12-12,2024-12-18
108,20702,2024-12-12,2024-12-18
108,20691,2024-12-12,2024-12-18
108,20716,2024-12-12,2024-12-18
108,20734,2024-12-12,2024-12-18
108,20725,2024-12-12,2024-12-18
108,20727,2024-12-12,2024-12-18
108,20728,2024-12-12,2024-12-18
108,20729,2024-12-12,2024-12-18
108,20731,2024-12-12,2024-12-18
108,20738,2024-12-12,2024-12-18
108,20721,2024-12-12,2024-12-18
108,20719,2024-12-12,2024-12-18
108,20717,2024-12-12,2024-12-18
108,20714,2024-12-12,2024-12-18
108,20746,2024-12-12,2024-12-18
108,20748,2024-12-12,2024-12-18
108,20749,2024-12-12,2024-12-18
108,20751,2024-12-12,2024-12-18
108,20752,2024-12-12,2024-12-18
108,20754,2024-12-12,2024-12-18
108,20755,2024-12-12,2024-12-18
108,20758,2024-12-12,2024-12-18
108,20762,2024-12-12,2024-12-18
108,20773,2024-12-12,2024-12-18
108,20778,2024-12-12,2024-12-18
108,20781,2024-12-12,2024-12-18
108,20784,2024-12-12,2024-12-18
108,20795,2024-12-12,2024-12-18
108,20804,2024-12-12,2024-12-18
108,20805,2024-12-12,2024-12-18
108,20816,2024-12-12,2024-12-18
108,20799,2024-12-12,2024-12-18
108,20732,2024-12-12,2024-12-18
108,20798,2024-12-12,2024-12-18
108,20794,2024-12-12,2024-12-18
108,20817,2024-12-12,2024-12-18
108,20823,2024-12-12,2024-12-18
108,20843,2024-12-12,2024-12-18
108,20850,2024-12-12,2024-12-18
108,20853,2024-12-12,2024-12-18
108,20865,2024-12-12,2024-12-18
108,20866,2024-12-12,2024-12-18
108,20868,2024-12-12,2024-12-18
108,20852,2024-12-12,2024-12-18
108,20847,2024-12-12,2024-12-18
108,20857,2024-12-12,2024-12-18
108,20874,2024-12-12,2024-12-18
108,20886,2024-12-12,2024-12-18
108,20888,2024-12-12,2024-12-18
108,20875,2024-12-12,2024-12-18
108,20876,2024-12-12,2024-12-18
108,20697,2024-12-12,2024-12-18
108,20683,2024-12-12,2024-12-18
108,20450,2024-12-12,2024-12-18
108,20984,2024-12-12,2024-12-18
108,21037,2024-12-12,2024-12-18
108,20664,2024-12-12,2024-12-18
108,21129,2024-12-12,2024-12-18
108,21160,2024-12-12,2024-12-18
108,21167,2024-12-12,2024-12-18
108,21169,2024-12-12,2024-12-18
108,21176,2024-12-12,2024-12-18
108,21177,2024-12-12,2024-12-18
108,21183,2024-12-12,2024-12-18
108,21166,2024-12-12,2024-12-18
108,21190,2024-12-12,2024-12-18
108,21209,2024-12-12,2024-12-18
108,21204,2024-12-12,2024-12-18
108,21207,2024-12-12,2024-12-18
108,21189,2024-12-12,2024-12-18
108,21214,2024-12-12,2024-12-18
108,21217,2024-12-12,2024-12-18
108,21235,2024-12-12,2024-12-18
108,21237,2024-12-12,2024-12-18
108,20910,2024-12-12,2025-01-13
106,24778,2025-01-14,2025-02-13
108,24787,2025-01-14,2025-02-13
109,24788,2025-01-14,2025-02-13
108,21216,2024-12-12,2024-12-18
108,19029,2024-12-12,2024-12-18
108,21558,2024-12-12,2024-12-18
108,21565,2024-12-12,2024-12-18
108,21549,2024-12-12,2024-12-18
108,21564,2024-12-12,2024-12-18
108,21580,2024-12-12,2024-12-18
108,21587,2024-12-12,2024-12-18
108,21593,2024-12-12,2024-12-18
108,21596,2024-12-12,2024-12-18
108,21212,2024-12-12,2024-12-18
108,20960,2024-12-12,2024-12-18
108,22130,2024-12-12,2024-12-18
108,22147,2024-12-12,2024-12-18
108,22153,2024-12-12,2024-12-18
108,22162,2024-12-12,2024-12-18
108,22163,2024-12-12,2024-12-18
108,22156,2024-12-12,2024-12-18
108,22152,2024-12-12,2024-12-18
108,22183,2024-12-12,2024-12-18
108,22161,2024-12-12,2024-12-18
108,22278,2024-12-12,2024-12-18
108,22350,2024-12-12,2024-12-18
108,22351,2024-12-12,2024-12-18
108,22353,2024-12-12,2024-12-18
108,22357,2024-12-12,2024-12-18
108,22358,2024-12-12,2024-12-18
108,22363,2024-12-12,2024-12-18
108,22373,2024-12-12,2024-12-18
108,22355,2024-12-12,2024-12-18
108,22349,2024-12-12,2024-12-18
108,22386,2024-12-12,2024-12-18
108,22405,2024-12-12,2024-12-18
108,22417,2024-12-12,2024-12-18
108,22419,2024-12-12,2024-12-18
108,22422,2024-12-12,2024-12-18
108,22429,2024-12-12,2024-12-18
108,22427,2024-12-12,2024-12-18
108,22469,2024-12-12,2024-12-18
108,22527,2024-12-12,2024-12-18
108,20682,2024-12-12,2024-12-18
108,22579,2024-12-12,2024-12-18
108,22580,2024-12-12,2024-12-18
108,22589,2024-12-12,2024-12-18
108,22593,2024-12-12,2024-12-18
108,22582,2024-12-12,2024-12-18
108,22598,2024-12-12,2024-12-18
108,22605,2024-12-12,2024-12-18
108,22610,2024-12-12,2024-12-18
108,22612,2024-12-12,2024-12-18
108,22613,2024-12-12,2024-12-18
108,22650,2024-12-12,2024-12-18
108,22682,2024-12-12,2024-12-18
108,22684,2024-12-12,2024-12-18
108,22687,2024-12-12,2024-12-18
108,22685,2024-12-12,2024-12-18
108,22703,2024-12-12,2024-12-18
108,22707,2024-12-12,2024-12-18
108,22708,2024-12-12,2024-12-18
108,22711,2024-12-12,2024-12-18
108,22712,2024-12-12,2024-12-18
108,22718,2024-12-12,2024-12-18
108,22719,2024-12-12,2024-12-18
108,22721,2024-12-12,2024-12-18
108,22700,2024-12-12,2024-12-18
108,22702,2024-12-12,2024-12-18
108,22710,2024-12-12,2024-12-18
108,22724,2024-12-12,2024-12-18
108,22742,2024-12-12,2024-12-18
108,22769,2024-12-12,2024-12-18
108,22804,2024-12-12,2024-12-18
108,22805,2024-12-12,2024-12-18
108,22839,2024-12-12,2024-12-18
108,22801,2024-12-12,2024-12-18
108,22746,2024-12-12,2024-12-18
108,22852,2024-12-12,2024-12-18
108,22863,2024-12-12,2024-12-18
108,22865,2024-12-12,2024-12-18
108,22866,2024-12-12,2024-12-18
108,22885,2024-12-12,2024-12-18
108,22876,2024-12-12,2024-12-18
108,22883,2024-12-12,2024-12-18
108,22887,2024-12-12,2024-12-18
108,22895,2024-12-12,2024-12-18
108,22896,2024-12-12,2024-12-18
108,22899,2024-12-12,2024-12-18
108,22880,2024-12-12,2024-12-18
108,22890,2024-12-12,2024-12-18
108,22900,2024-12-12,2024-12-18
108,22911,2024-12-12,2024-12-18
108,22935,2024-12-12,2024-12-18
108,22929,2024-12-12,2024-12-18
108,22954,2024-12-12,2024-12-18
108,22959,2024-12-12,2024-12-18
108,22962,2024-12-12,2024-12-18
108,22964,2024-12-12,2024-12-18
108,22967,2024-12-12,2024-12-18
108,22974,2024-12-12,2024-12-18
108,22975,2024-12-12,2024-12-18
108,22981,2024-12-12,2024-12-18
108,22984,2024-12-12,2024-12-18
108,22995,2024-12-12,2024-12-18
108,22983,2024-12-12,2024-12-18
108,23009,2024-12-12,2024-12-18
108,23020,2024-12-12,2024-12-18
108,23026,2024-12-12,2024-12-18
108,23125,2024-12-12,2024-12-18
108,23018,2024-12-12,2024-12-18
108,23023,2024-12-12,2024-12-18
108,23044,2024-12-12,2024-12-18
108,23046,2024-12-12,2024-12-18
108,23047,2024-12-12,2024-12-18
108,23048,2024-12-12,2024-12-18
108,23049,2024-12-12,2024-12-18
108,23051,2024-12-12,2024-12-18
108,23036,2024-12-12,2024-12-18
108,23053,2024-12-12,2024-12-18
108,23055,2024-12-12,2024-12-18
108,23058,2024-12-12,2024-12-18
108,23061,2024-12-12,2024-12-18
108,23066,2024-12-12,2024-12-18
108,23062,2024-12-12,2024-12-18
108,23064,2024-12-12,2024-12-18
108,23060,2024-12-12,2024-12-18
108,23068,2024-12-12,2024-12-18
108,23070,2024-12-12,2024-12-18
108,23071,2024-12-12,2024-12-18
108,23072,2024-12-12,2024-12-18
108,23075,2024-12-12,2024-12-18
108,23076,2024-12-12,2024-12-18
108,23069,2024-12-12,2024-12-18
108,23080,2024-12-12,2024-12-18
108,23081,2024-12-12,2024-12-18
108,23090,2024-12-12,2024-12-18
108,23096,2024-12-12,2024-12-18
108,23098,2024-12-12,2024-12-18
108,23100,2024-12-12,2024-12-18
108,23091,2024-12-12,2024-12-18
108,23099,2024-12-12,2024-12-18
108,23113,2024-12-12,2024-12-18
108,23085,2024-12-12,2024-12-18
108,23142,2024-12-12,2024-12-18
108,23141,2024-12-12,2024-12-18
108,23019,2024-12-12,2024-12-18
108,23126,2024-12-12,2024-12-18
108,23166,2024-12-12,2024-12-18
108,23167,2024-12-12,2024-12-18
108,23170,2024-12-12,2024-12-18
108,23148,2024-12-12,2024-12-18
108,23177,2024-12-12,2024-12-18
108,23196,2024-12-12,2024-12-18
108,23186,2024-12-12,2024-12-18
108,23193,2024-12-12,2024-12-18
108,23187,2024-12-12,2024-12-18
108,23198,2024-12-12,2024-12-18
108,23211,2024-12-12,2024-12-18
108,23212,2024-12-12,2024-12-18
108,23218,2024-12-12,2024-12-18
108,23199,2024-12-12,2024-12-18
108,23232,2024-12-12,2024-12-18
108,23236,2024-12-12,2024-12-18
108,23239,2024-12-12,2024-12-18
108,23242,2024-12-12,2024-12-18
108,23244,2024-12-12,2024-12-18
108,23243,2024-12-12,2024-12-18
108,23225,2024-12-12,2024-12-18
108,23255,2024-12-12,2024-12-18
108,23258,2024-12-12,2024-12-18
108,23274,2024-12-12,2024-12-18
108,23268,2024-12-12,2024-12-18
108,23257,2024-12-12,2024-12-18
108,23281,2024-12-12,2024-12-18
108,23287,2024-12-12,2024-12-18
108,23288,2024-12-12,2024-12-18
108,23290,2024-12-12,2024-12-18
108,23293,2024-12-12,2024-12-18
108,23294,2024-12-12,2024-12-18
108,23296,2024-12-12,2024-12-18
108,23299,2024-12-12,2024-12-18
108,23277,2024-12-12,2024-12-18
108,23297,2024-12-12,2024-12-18
108,23280,2024-12-12,2024-12-18
108,23300,2024-12-12,2024-12-18
108,23304,2024-12-12,2024-12-18
108,23308,2024-12-12,2024-12-18
108,23317,2024-12-12,2024-12-18
108,23320,2024-12-12,2024-12-18
108,23321,2024-12-12,2024-12-18
108,23323,2024-12-12,2024-12-18
108,23314,2024-12-12,2024-12-18
108,23324,2024-12-12,2024-12-18
108,23342,2024-12-12,2024-12-18
108,23286,2024-12-12,2024-12-18
108,23347,2024-12-12,2024-12-18
108,23353,2024-12-12,2024-12-18
108,23362,2024-12-12,2024-12-18
108,23349,2024-12-12,2024-12-18
108,23367,2024-12-12,2024-12-18
108,23371,2024-12-12,2024-12-18
108,23372,2024-12-12,2024-12-18
108,23373,2024-12-12,2024-12-18
108,23374,2024-12-12,2024-12-18
108,23382,2024-12-12,2024-12-18
108,23394,2024-12-12,2024-12-18
108,23389,2024-12-12,2024-12-18
108,23390,2024-12-12,2024-12-18
108,23398,2024-12-12,2024-12-18
108,23399,2024-12-12,2024-12-18
108,23401,2024-12-12,2024-12-18
108,23312,2024-12-12,2024-12-18
108,23407,2024-12-12,2024-12-18
108,23409,2024-12-12,2024-12-18
108,23413,2024-12-12,2024-12-18
108,23414,2024-12-12,2024-12-18
108,23415,2024-12-12,2024-12-18
108,23416,2024-12-12,2024-12-18
108,23428,2024-12-12,2024-12-18
108,23429,2024-12-12,2024-12-18
108,23430,2024-12-12,2024-12-18
108,23432,2024-12-12,2024-12-18
108,23435,2024-12-12,2024-12-18
108,23437,2024-12-12,2024-12-18
108,23438,2024-12-12,2024-12-18
108,23456,2024-12-12,2024-12-18
108,23457,2024-12-12,2024-12-18
108,23464,2024-12-12,2024-12-18
108,23465,2024-12-12,2024-12-18
108,23466,2024-12-12,2024-12-18
108,23472,2024-12-12,2024-12-18
108,23474,2024-12-12,2024-12-18
108,23476,2024-12-12,2024-12-18
108,23483,2024-12-12,2024-12-18
